0.3124 	WARNING 	Movie2 stim could not be imported and won't be available
12.6532 	EXP 	sickHighlight: opacity = 0
12.6532 	EXP 	notsickHighlight: opacity = 1
12.6532 	EXP 	sickHighlight: text = u'_'
12.6532 	EXP 	notsickHighlight: text = u'_'
12.6695 	EXP 	sickHighlight: opacity = 0
12.6695 	EXP 	notsickHighlight: opacity = 1
12.6695 	EXP 	sickHighlight: text = u'_'
12.6695 	EXP 	notsickHighlight: text = u'_'
12.6870 	EXP 	sickHighlight: opacity = 0
12.6870 	EXP 	notsickHighlight: opacity = 1
12.6870 	EXP 	sickHighlight: text = u'_'
12.6870 	EXP 	notsickHighlight: text = u'_'
12.7034 	EXP 	sickHighlight: opacity = 0
12.7034 	EXP 	notsickHighlight: opacity = 1
12.7034 	EXP 	sickHighlight: text = u'_'
12.7034 	EXP 	notsickHighlight: text = u'_'
12.7205 	EXP 	sickHighlight: opacity = 0
12.7205 	EXP 	notsickHighlight: opacity = 1
12.7205 	EXP 	sickHighlight: text = u'_'
12.7205 	EXP 	notsickHighlight: text = u'_'
12.7363 	EXP 	sickHighlight: opacity = 0
12.7363 	EXP 	notsickHighlight: opacity = 1
12.7363 	EXP 	sickHighlight: text = u'_'
12.7363 	EXP 	notsickHighlight: text = u'_'
12.7527 	EXP 	sickHighlight: opacity = 0
12.7527 	EXP 	notsickHighlight: opacity = 1
12.7527 	EXP 	sickHighlight: text = u'_'
12.7527 	EXP 	notsickHighlight: text = u'_'
12.7702 	EXP 	sickHighlight: opacity = 0
12.7702 	EXP 	notsickHighlight: opacity = 1
12.7702 	EXP 	sickHighlight: text = u'_'
12.7702 	EXP 	notsickHighlight: text = u'_'
12.7870 	EXP 	sickHighlight: opacity = 0
12.7870 	EXP 	notsickHighlight: opacity = 1
12.7870 	EXP 	sickHighlight: text = u'_'
12.7870 	EXP 	notsickHighlight: text = u'_'
12.8032 	EXP 	sickHighlight: opacity = 0
12.8032 	EXP 	notsickHighlight: opacity = 1
12.8032 	EXP 	sickHighlight: text = u'_'
12.8032 	EXP 	notsickHighlight: text = u'_'
12.8203 	EXP 	sickHighlight: opacity = 0
12.8203 	EXP 	notsickHighlight: opacity = 1
12.8203 	EXP 	sickHighlight: text = u'_'
12.8203 	EXP 	notsickHighlight: text = u'_'
12.8367 	EXP 	sickHighlight: opacity = 0
12.8367 	EXP 	notsickHighlight: opacity = 1
12.8367 	EXP 	sickHighlight: text = u'_'
12.8367 	EXP 	notsickHighlight: text = u'_'
12.8533 	EXP 	sickHighlight: opacity = 0
12.8533 	EXP 	notsickHighlight: opacity = 1
12.8533 	EXP 	sickHighlight: text = u'_'
12.8533 	EXP 	notsickHighlight: text = u'_'
12.8831 	EXP 	sickHighlight: opacity = 0
12.8831 	EXP 	notsickHighlight: opacity = 1
12.8831 	EXP 	sickHighlight: text = u'_'
12.8831 	EXP 	notsickHighlight: text = u'_'
12.8967 	EXP 	sickHighlight: opacity = 0
12.8967 	EXP 	notsickHighlight: opacity = 1
12.8967 	EXP 	sickHighlight: text = u'_'
12.8967 	EXP 	notsickHighlight: text = u'_'
12.9162 	EXP 	sickHighlight: opacity = 0
12.9162 	EXP 	notsickHighlight: opacity = 1
12.9162 	EXP 	sickHighlight: text = u'_'
12.9162 	EXP 	notsickHighlight: text = u'_'
12.9328 	EXP 	sickHighlight: opacity = 0
12.9328 	EXP 	notsickHighlight: opacity = 1
12.9328 	EXP 	sickHighlight: text = u'_'
12.9328 	EXP 	notsickHighlight: text = u'_'
12.9472 	EXP 	sickHighlight: opacity = 0
12.9472 	EXP 	notsickHighlight: opacity = 1
12.9472 	EXP 	sickHighlight: text = u'_'
12.9472 	EXP 	notsickHighlight: text = u'_'
12.9663 	EXP 	sickHighlight: opacity = 0
12.9663 	EXP 	notsickHighlight: opacity = 1
12.9663 	EXP 	sickHighlight: text = u'_'
12.9663 	EXP 	notsickHighlight: text = u'_'
12.9805 	EXP 	sickHighlight: opacity = 0
12.9805 	EXP 	notsickHighlight: opacity = 1
12.9805 	EXP 	sickHighlight: text = u'_'
12.9805 	EXP 	notsickHighlight: text = u'_'
12.9997 	EXP 	sickHighlight: opacity = 0
12.9997 	EXP 	notsickHighlight: opacity = 1
12.9997 	EXP 	sickHighlight: text = u'_'
12.9997 	EXP 	notsickHighlight: text = u'_'
13.0135 	EXP 	sickHighlight: opacity = 0
13.0135 	EXP 	notsickHighlight: opacity = 1
13.0135 	EXP 	sickHighlight: text = u'_'
13.0135 	EXP 	notsickHighlight: text = u'_'
13.0329 	EXP 	sickHighlight: opacity = 0
13.0329 	EXP 	notsickHighlight: opacity = 1
13.0329 	EXP 	sickHighlight: text = u'_'
13.0329 	EXP 	notsickHighlight: text = u'_'
13.0468 	EXP 	sickHighlight: opacity = 0
13.0468 	EXP 	notsickHighlight: opacity = 1
13.0468 	EXP 	sickHighlight: text = u'_'
13.0468 	EXP 	notsickHighlight: text = u'_'
13.0665 	EXP 	sickHighlight: opacity = 0
13.0665 	EXP 	notsickHighlight: opacity = 1
13.0665 	EXP 	sickHighlight: text = u'_'
13.0665 	EXP 	notsickHighlight: text = u'_'
13.0836 	EXP 	sickHighlight: opacity = 0
13.0836 	EXP 	notsickHighlight: opacity = 1
13.0836 	EXP 	sickHighlight: text = u'_'
13.0836 	EXP 	notsickHighlight: text = u'_'
13.0996 	EXP 	sickHighlight: opacity = 0
13.0996 	EXP 	notsickHighlight: opacity = 1
13.0996 	EXP 	sickHighlight: text = u'_'
13.0996 	EXP 	notsickHighlight: text = u'_'
13.1137 	EXP 	sickHighlight: opacity = 0
13.1137 	EXP 	notsickHighlight: opacity = 1
13.1137 	EXP 	sickHighlight: text = u'_'
13.1137 	EXP 	notsickHighlight: text = u'_'
13.1328 	EXP 	sickHighlight: opacity = 0
13.1328 	EXP 	notsickHighlight: opacity = 1
13.1328 	EXP 	sickHighlight: text = u'_'
13.1328 	EXP 	notsickHighlight: text = u'_'
13.1466 	EXP 	sickHighlight: opacity = 0
13.1466 	EXP 	notsickHighlight: opacity = 1
13.1466 	EXP 	sickHighlight: text = u'_'
13.1466 	EXP 	notsickHighlight: text = u'_'
13.1663 	EXP 	sickHighlight: opacity = 0
13.1663 	EXP 	notsickHighlight: opacity = 1
13.1663 	EXP 	sickHighlight: text = u'_'
13.1663 	EXP 	notsickHighlight: text = u'_'
13.1803 	EXP 	sickHighlight: opacity = 0
13.1803 	EXP 	notsickHighlight: opacity = 1
13.1803 	EXP 	sickHighlight: text = u'_'
13.1803 	EXP 	notsickHighlight: text = u'_'
13.1996 	EXP 	sickHighlight: opacity = 0
13.1996 	EXP 	notsickHighlight: opacity = 1
13.1996 	EXP 	sickHighlight: text = u'_'
13.1996 	EXP 	notsickHighlight: text = u'_'
13.2139 	EXP 	sickHighlight: opacity = 0
13.2139 	EXP 	notsickHighlight: opacity = 1
13.2139 	EXP 	sickHighlight: text = u'_'
13.2139 	EXP 	notsickHighlight: text = u'_'
13.2328 	EXP 	sickHighlight: opacity = 0
13.2328 	EXP 	notsickHighlight: opacity = 1
13.2328 	EXP 	sickHighlight: text = u'_'
13.2328 	EXP 	notsickHighlight: text = u'_'
13.2470 	EXP 	sickHighlight: opacity = 0
13.2470 	EXP 	notsickHighlight: opacity = 1
13.2470 	EXP 	sickHighlight: text = u'_'
13.2470 	EXP 	notsickHighlight: text = u'_'
13.2663 	EXP 	sickHighlight: opacity = 0
13.2663 	EXP 	notsickHighlight: opacity = 1
13.2663 	EXP 	sickHighlight: text = u'_'
13.2663 	EXP 	notsickHighlight: text = u'_'
13.2796 	EXP 	sickHighlight: opacity = 0
13.2796 	EXP 	notsickHighlight: opacity = 1
13.2796 	EXP 	sickHighlight: text = u'_'
13.2796 	EXP 	notsickHighlight: text = u'_'
13.2996 	EXP 	sickHighlight: opacity = 0
13.2996 	EXP 	notsickHighlight: opacity = 1
13.2996 	EXP 	sickHighlight: text = u'_'
13.2996 	EXP 	notsickHighlight: text = u'_'
13.3136 	EXP 	sickHighlight: opacity = 0
13.3136 	EXP 	notsickHighlight: opacity = 1
13.3136 	EXP 	sickHighlight: text = u'_'
13.3136 	EXP 	notsickHighlight: text = u'_'
13.3330 	EXP 	sickHighlight: opacity = 0
13.3330 	EXP 	notsickHighlight: opacity = 1
13.3330 	EXP 	sickHighlight: text = u'_'
13.3330 	EXP 	notsickHighlight: text = u'_'
13.3469 	EXP 	sickHighlight: opacity = 0
13.3469 	EXP 	notsickHighlight: opacity = 1
13.3469 	EXP 	sickHighlight: text = u'_'
13.3469 	EXP 	notsickHighlight: text = u'_'
13.3664 	EXP 	sickHighlight: opacity = 0
13.3664 	EXP 	notsickHighlight: opacity = 1
13.3664 	EXP 	sickHighlight: text = u'_'
13.3664 	EXP 	notsickHighlight: text = u'_'
13.3830 	EXP 	sickHighlight: opacity = 0
13.3830 	EXP 	notsickHighlight: opacity = 1
13.3830 	EXP 	sickHighlight: text = u'_'
13.3830 	EXP 	notsickHighlight: text = u'_'
13.3830 	EXP 	correctText: autoDraw = False
13.3830 	EXP 	wrongText: autoDraw = False
13.3830 	EXP 	sickFeedback: autoDraw = False
13.3830 	EXP 	notsickFeedback: autoDraw = False
13.3884 	EXP 	window1: recordFrameIntervals = False
13.3997 	EXP 	fixationJitterText: autoDraw = True
13.3997 	EXP 	sickHighlight: opacity = 0
13.3997 	EXP 	notsickHighlight: opacity = 1
13.3997 	EXP 	sickHighlight: text = u'_'
13.3997 	EXP 	notsickHighlight: text = u'_'
13.4062 	EXP 	window1: recordFrameIntervals = False
13.8973 	EXP 	sickHighlight: opacity = 0
13.8973 	EXP 	notsickHighlight: opacity = 1
13.8973 	EXP 	sickHighlight: text = u'_'
13.8973 	EXP 	notsickHighlight: text = u'_'
13.8981 	EXP 	New trial (rep=0, index=2): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u'Restaurante Arroyo'}
13.9197 	EXP 	window1: recordFrameIntervals = False
13.9332 	EXP 	trialInstrText: autoDraw = False
13.9332 	EXP 	restaurantText: autoDraw = False
13.9332 	EXP 	foodImg: autoDraw = False
13.9332 	EXP 	fixationJitterText: autoDraw = False
13.9332 	EXP 	sickImg: autoDraw = False
13.9332 	EXP 	notsickImg: autoDraw = False
13.9332 	EXP 	fixationITIText: autoDraw = False
13.9332 	EXP 	sickHighlight: autoDraw = False
13.9332 	EXP 	notsickHighlight: autoDraw = False
13.9332 	EXP 	correctText: autoDraw = False
13.9332 	EXP 	wrongText: autoDraw = False
13.9332 	EXP 	sickFeedback: autoDraw = False
13.9332 	EXP 	notsickFeedback: autoDraw = False
13.9332 	EXP 	restaurantText: text = u'Restaurante Arroyo'
13.9332 	EXP 	foodImg: image = u'foods/mexican_food2.png'
13.9332 	EXP 	sickHighlight: opacity = 0.0
13.9332 	EXP 	notsickHighlight: opacity = 0.0
13.9332 	EXP 	sickHighlight: text = u'_'
13.9332 	EXP 	notsickHighlight: text = u'_'
13.9332 	EXP 	correctText: opacity = 0.0
13.9332 	EXP 	wrongText: opacity = 0.0
13.9332 	EXP 	sickFeedback: opacity = 0.0
13.9332 	EXP 	notsickFeedback: opacity = 0.0
13.9332 	EXP 	correctText: text = u'CORRECT'
13.9332 	EXP 	wrongText: text = u'WRONG'
13.9332 	EXP 	fixationITIText: autoDraw = True
13.9332 	EXP 	sickHighlight: text = u'_'
13.9332 	EXP 	notsickHighlight: text = u'_'
13.9387 	EXP 	window1: recordFrameIntervals = False
14.9343 	EXP 	sickHighlight: text = u'_'
14.9343 	EXP 	notsickHighlight: text = u'_'
14.9550 	EXP 	trialInstrText: autoDraw = True
14.9550 	EXP 	restaurantText: autoDraw = True
14.9550 	EXP 	foodImg: autoDraw = True
14.9550 	EXP 	sickImg: autoDraw = True
14.9550 	EXP 	notsickImg: autoDraw = True
14.9550 	EXP 	fixationITIText: autoDraw = False
14.9550 	EXP 	sickHighlight: autoDraw = True
14.9550 	EXP 	notsickHighlight: autoDraw = True
14.9550 	EXP 	sickHighlight: text = u'_'
14.9550 	EXP 	notsickHighlight: text = u'_'
14.9694 	EXP 	sickHighlight: text = u'_'
14.9694 	EXP 	notsickHighlight: text = u'_'
14.9898 	EXP 	sickHighlight: text = u'_'
14.9898 	EXP 	notsickHighlight: text = u'_'
15.0153 	EXP 	sickHighlight: text = u'_'
15.0153 	EXP 	notsickHighlight: text = u'_'
15.0295 	EXP 	sickHighlight: text = u'_'
15.0295 	EXP 	notsickHighlight: text = u'_'
15.0488 	EXP 	sickHighlight: text = u'_'
15.0488 	EXP 	notsickHighlight: text = u'_'
15.0722 	EXP 	sickHighlight: text = u'_'
15.0722 	EXP 	notsickHighlight: text = u'_'
15.0897 	EXP 	sickHighlight: text = u'_'
15.0897 	EXP 	notsickHighlight: text = u'_'
15.1156 	EXP 	sickHighlight: text = u'_'
15.1156 	EXP 	notsickHighlight: text = u'_'
15.1295 	EXP 	sickHighlight: text = u'_'
15.1295 	EXP 	notsickHighlight: text = u'_'
15.1488 	EXP 	sickHighlight: text = u'_'
15.1488 	EXP 	notsickHighlight: text = u'_'
15.1634 	EXP 	sickHighlight: text = u'_'
15.1634 	EXP 	notsickHighlight: text = u'_'
15.1820 	EXP 	sickHighlight: text = u'_'
15.1820 	EXP 	notsickHighlight: text = u'_'
15.1989 	EXP 	sickHighlight: text = u'_'
15.1989 	EXP 	notsickHighlight: text = u'_'
15.2133 	EXP 	sickHighlight: text = u'_'
15.2133 	EXP 	notsickHighlight: text = u'_'
15.2320 	EXP 	sickHighlight: text = u'_'
15.2320 	EXP 	notsickHighlight: text = u'_'
15.2466 	EXP 	sickHighlight: text = u'_'
15.2466 	EXP 	notsickHighlight: text = u'_'
15.2652 	EXP 	sickHighlight: text = u'_'
15.2652 	EXP 	notsickHighlight: text = u'_'
15.2798 	EXP 	sickHighlight: text = u'_'
15.2798 	EXP 	notsickHighlight: text = u'_'
15.2851 	DATA 	Keypress: left
15.2985 	EXP 	sickHighlight: text = u'_'
15.2985 	EXP 	notsickHighlight: text = u'_'
15.3134 	EXP 	sickHighlight: opacity = 1
15.3134 	EXP 	notsickHighlight: opacity = 0
15.3134 	EXP 	sickHighlight: text = u'_'
15.3134 	EXP 	notsickHighlight: text = u'_'
15.3321 	EXP 	sickHighlight: opacity = 1
15.3321 	EXP 	notsickHighlight: opacity = 0
15.3321 	EXP 	sickHighlight: text = u'_'
15.3321 	EXP 	notsickHighlight: text = u'_'
15.3466 	EXP 	sickHighlight: opacity = 1
15.3466 	EXP 	notsickHighlight: opacity = 0
15.3466 	EXP 	sickHighlight: text = u'_'
15.3466 	EXP 	notsickHighlight: text = u'_'
15.3654 	EXP 	sickHighlight: opacity = 1
15.3654 	EXP 	notsickHighlight: opacity = 0
15.3654 	EXP 	sickHighlight: text = u'_'
15.3654 	EXP 	notsickHighlight: text = u'_'
15.3902 	EXP 	sickHighlight: opacity = 1
15.3902 	EXP 	notsickHighlight: opacity = 0
15.3902 	EXP 	sickHighlight: text = u'_'
15.3902 	EXP 	notsickHighlight: text = u'_'
15.4157 	EXP 	sickHighlight: opacity = 1
15.4157 	EXP 	notsickHighlight: opacity = 0
15.4157 	EXP 	sickHighlight: text = u'_'
15.4157 	EXP 	notsickHighlight: text = u'_'
15.4298 	EXP 	sickHighlight: opacity = 1
15.4298 	EXP 	notsickHighlight: opacity = 0
15.4298 	EXP 	sickHighlight: text = u'_'
15.4298 	EXP 	notsickHighlight: text = u'_'
15.4490 	EXP 	sickHighlight: opacity = 1
15.4490 	EXP 	notsickHighlight: opacity = 0
15.4490 	EXP 	sickHighlight: text = u'_'
15.4490 	EXP 	notsickHighlight: text = u'_'
15.4732 	EXP 	sickHighlight: opacity = 1
15.4732 	EXP 	notsickHighlight: opacity = 0
15.4732 	EXP 	sickHighlight: text = u'_'
15.4732 	EXP 	notsickHighlight: text = u'_'
15.4868 	EXP 	sickHighlight: opacity = 1
15.4868 	EXP 	notsickHighlight: opacity = 0
15.4868 	EXP 	sickHighlight: text = u'_'
15.4868 	EXP 	notsickHighlight: text = u'_'
15.5062 	EXP 	sickHighlight: opacity = 1
15.5062 	EXP 	notsickHighlight: opacity = 0
15.5062 	EXP 	sickHighlight: text = u'_'
15.5062 	EXP 	notsickHighlight: text = u'_'
15.5210 	EXP 	sickHighlight: opacity = 1
15.5210 	EXP 	notsickHighlight: opacity = 0
15.5210 	EXP 	sickHighlight: text = u'_'
15.5210 	EXP 	notsickHighlight: text = u'_'
15.5400 	EXP 	sickHighlight: opacity = 1
15.5400 	EXP 	notsickHighlight: opacity = 0
15.5400 	EXP 	sickHighlight: text = u'_'
15.5400 	EXP 	notsickHighlight: text = u'_'
15.5657 	EXP 	sickHighlight: opacity = 1
15.5657 	EXP 	notsickHighlight: opacity = 0
15.5657 	EXP 	sickHighlight: text = u'_'
15.5657 	EXP 	notsickHighlight: text = u'_'
15.5799 	EXP 	sickHighlight: opacity = 1
15.5799 	EXP 	notsickHighlight: opacity = 0
15.5799 	EXP 	sickHighlight: text = u'_'
15.5799 	EXP 	notsickHighlight: text = u'_'
15.5986 	EXP 	sickHighlight: opacity = 1
15.5986 	EXP 	notsickHighlight: opacity = 0
15.5986 	EXP 	sickHighlight: text = u'_'
15.5986 	EXP 	notsickHighlight: text = u'_'
15.6156 	EXP 	sickHighlight: opacity = 1
15.6156 	EXP 	notsickHighlight: opacity = 0
15.6156 	EXP 	sickHighlight: text = u'_'
15.6156 	EXP 	notsickHighlight: text = u'_'
15.6322 	EXP 	sickHighlight: opacity = 1
15.6322 	EXP 	notsickHighlight: opacity = 0
15.6322 	EXP 	sickHighlight: text = u'_'
15.6322 	EXP 	notsickHighlight: text = u'_'
15.6487 	EXP 	sickHighlight: opacity = 1
15.6487 	EXP 	notsickHighlight: opacity = 0
15.6487 	EXP 	sickHighlight: text = u'_'
15.6487 	EXP 	notsickHighlight: text = u'_'
15.6656 	EXP 	sickHighlight: opacity = 1
15.6656 	EXP 	notsickHighlight: opacity = 0
15.6656 	EXP 	sickHighlight: text = u'_'
15.6656 	EXP 	notsickHighlight: text = u'_'
15.6823 	EXP 	sickHighlight: opacity = 1
15.6823 	EXP 	notsickHighlight: opacity = 0
15.6823 	EXP 	sickHighlight: text = u'_'
15.6823 	EXP 	notsickHighlight: text = u'_'
15.6988 	EXP 	sickHighlight: opacity = 1
15.6988 	EXP 	notsickHighlight: opacity = 0
15.6988 	EXP 	sickHighlight: text = u'_'
15.6988 	EXP 	notsickHighlight: text = u'_'
15.7154 	EXP 	sickHighlight: opacity = 1
15.7154 	EXP 	notsickHighlight: opacity = 0
15.7154 	EXP 	sickHighlight: text = u'_'
15.7154 	EXP 	notsickHighlight: text = u'_'
15.7323 	EXP 	sickHighlight: opacity = 1
15.7323 	EXP 	notsickHighlight: opacity = 0
15.7323 	EXP 	sickHighlight: text = u'_'
15.7323 	EXP 	notsickHighlight: text = u'_'
15.7491 	EXP 	sickHighlight: opacity = 1
15.7491 	EXP 	notsickHighlight: opacity = 0
15.7491 	EXP 	sickHighlight: text = u'_'
15.7491 	EXP 	notsickHighlight: text = u'_'
15.7630 	EXP 	sickHighlight: opacity = 1
15.7630 	EXP 	notsickHighlight: opacity = 0
15.7630 	EXP 	sickHighlight: text = u'_'
15.7630 	EXP 	notsickHighlight: text = u'_'
15.7823 	EXP 	sickHighlight: opacity = 1
15.7823 	EXP 	notsickHighlight: opacity = 0
15.7823 	EXP 	sickHighlight: text = u'_'
15.7823 	EXP 	notsickHighlight: text = u'_'
15.7966 	EXP 	sickHighlight: opacity = 1
15.7966 	EXP 	notsickHighlight: opacity = 0
15.7966 	EXP 	sickHighlight: text = u'_'
15.7966 	EXP 	notsickHighlight: text = u'_'
15.8155 	EXP 	sickHighlight: opacity = 1
15.8155 	EXP 	notsickHighlight: opacity = 0
15.8155 	EXP 	sickHighlight: text = u'_'
15.8155 	EXP 	notsickHighlight: text = u'_'
15.8298 	EXP 	sickHighlight: opacity = 1
15.8298 	EXP 	notsickHighlight: opacity = 0
15.8298 	EXP 	sickHighlight: text = u'_'
15.8298 	EXP 	notsickHighlight: text = u'_'
15.8487 	EXP 	sickHighlight: opacity = 1
15.8487 	EXP 	notsickHighlight: opacity = 0
15.8487 	EXP 	sickHighlight: text = u'_'
15.8487 	EXP 	notsickHighlight: text = u'_'
15.8629 	EXP 	sickHighlight: opacity = 1
15.8629 	EXP 	notsickHighlight: opacity = 0
15.8629 	EXP 	sickHighlight: text = u'_'
15.8629 	EXP 	notsickHighlight: text = u'_'
15.8823 	EXP 	sickHighlight: opacity = 1
15.8823 	EXP 	notsickHighlight: opacity = 0
15.8823 	EXP 	sickHighlight: text = u'_'
15.8823 	EXP 	notsickHighlight: text = u'_'
15.8989 	EXP 	sickHighlight: opacity = 1
15.8989 	EXP 	notsickHighlight: opacity = 0
15.8989 	EXP 	sickHighlight: text = u'_'
15.8989 	EXP 	notsickHighlight: text = u'_'
15.9155 	EXP 	sickHighlight: opacity = 1
15.9155 	EXP 	notsickHighlight: opacity = 0
15.9155 	EXP 	sickHighlight: text = u'_'
15.9155 	EXP 	notsickHighlight: text = u'_'
15.9325 	EXP 	sickHighlight: opacity = 1
15.9325 	EXP 	notsickHighlight: opacity = 0
15.9325 	EXP 	sickHighlight: text = u'_'
15.9325 	EXP 	notsickHighlight: text = u'_'
15.9469 	EXP 	sickHighlight: opacity = 1
15.9469 	EXP 	notsickHighlight: opacity = 0
15.9469 	EXP 	sickHighlight: text = u'_'
15.9469 	EXP 	notsickHighlight: text = u'_'
15.9658 	EXP 	sickHighlight: opacity = 1
15.9658 	EXP 	notsickHighlight: opacity = 0
15.9658 	EXP 	sickHighlight: text = u'_'
15.9658 	EXP 	notsickHighlight: text = u'_'
15.9799 	EXP 	sickHighlight: opacity = 1
15.9799 	EXP 	notsickHighlight: opacity = 0
15.9799 	EXP 	sickHighlight: text = u'_'
15.9799 	EXP 	notsickHighlight: text = u'_'
15.9988 	EXP 	sickHighlight: opacity = 1
15.9988 	EXP 	notsickHighlight: opacity = 0
15.9988 	EXP 	sickHighlight: text = u'_'
15.9988 	EXP 	notsickHighlight: text = u'_'
16.0130 	EXP 	sickHighlight: opacity = 1
16.0130 	EXP 	notsickHighlight: opacity = 0
16.0130 	EXP 	sickHighlight: text = u'_'
16.0130 	EXP 	notsickHighlight: text = u'_'
16.0322 	EXP 	sickHighlight: opacity = 1
16.0322 	EXP 	notsickHighlight: opacity = 0
16.0322 	EXP 	sickHighlight: text = u'_'
16.0322 	EXP 	notsickHighlight: text = u'_'
16.0464 	EXP 	sickHighlight: opacity = 1
16.0464 	EXP 	notsickHighlight: opacity = 0
16.0464 	EXP 	sickHighlight: text = u'_'
16.0464 	EXP 	notsickHighlight: text = u'_'
16.0658 	EXP 	sickHighlight: opacity = 1
16.0658 	EXP 	notsickHighlight: opacity = 0
16.0658 	EXP 	sickHighlight: text = u'_'
16.0658 	EXP 	notsickHighlight: text = u'_'
16.0798 	EXP 	sickHighlight: opacity = 1
16.0798 	EXP 	notsickHighlight: opacity = 0
16.0798 	EXP 	sickHighlight: text = u'_'
16.0798 	EXP 	notsickHighlight: text = u'_'
16.0989 	EXP 	sickHighlight: opacity = 1
16.0989 	EXP 	notsickHighlight: opacity = 0
16.0989 	EXP 	sickHighlight: text = u'_'
16.0989 	EXP 	notsickHighlight: text = u'_'
16.1233 	EXP 	sickHighlight: opacity = 1
16.1233 	EXP 	notsickHighlight: opacity = 0
16.1233 	EXP 	sickHighlight: text = u'_'
16.1233 	EXP 	notsickHighlight: text = u'_'
16.1396 	EXP 	sickHighlight: opacity = 1
16.1396 	EXP 	notsickHighlight: opacity = 0
16.1396 	EXP 	sickHighlight: text = u'_'
16.1396 	EXP 	notsickHighlight: text = u'_'
16.1537 	EXP 	sickHighlight: opacity = 1
16.1537 	EXP 	notsickHighlight: opacity = 0
16.1537 	EXP 	sickHighlight: text = u'_'
16.1537 	EXP 	notsickHighlight: text = u'_'
16.1737 	EXP 	sickHighlight: opacity = 1
16.1737 	EXP 	notsickHighlight: opacity = 0
16.1737 	EXP 	sickHighlight: text = u'_'
16.1737 	EXP 	notsickHighlight: text = u'_'
16.1901 	EXP 	sickHighlight: opacity = 1
16.1901 	EXP 	notsickHighlight: opacity = 0
16.1901 	EXP 	sickHighlight: text = u'_'
16.1901 	EXP 	notsickHighlight: text = u'_'
16.2069 	EXP 	sickHighlight: opacity = 1
16.2069 	EXP 	notsickHighlight: opacity = 0
16.2069 	EXP 	sickHighlight: text = u'_'
16.2069 	EXP 	notsickHighlight: text = u'_'
16.2209 	EXP 	sickHighlight: opacity = 1
16.2209 	EXP 	notsickHighlight: opacity = 0
16.2209 	EXP 	sickHighlight: text = u'_'
16.2209 	EXP 	notsickHighlight: text = u'_'
16.2398 	EXP 	sickHighlight: opacity = 1
16.2398 	EXP 	notsickHighlight: opacity = 0
16.2398 	EXP 	sickHighlight: text = u'_'
16.2398 	EXP 	notsickHighlight: text = u'_'
16.2546 	EXP 	sickHighlight: opacity = 1
16.2546 	EXP 	notsickHighlight: opacity = 0
16.2546 	EXP 	sickHighlight: text = u'_'
16.2546 	EXP 	notsickHighlight: text = u'_'
16.2730 	EXP 	sickHighlight: opacity = 1
16.2730 	EXP 	notsickHighlight: opacity = 0
16.2730 	EXP 	sickHighlight: text = u'_'
16.2730 	EXP 	notsickHighlight: text = u'_'
16.2903 	EXP 	sickHighlight: opacity = 1
16.2903 	EXP 	notsickHighlight: opacity = 0
16.2903 	EXP 	sickHighlight: text = u'_'
16.2903 	EXP 	notsickHighlight: text = u'_'
16.3039 	EXP 	sickHighlight: opacity = 1
16.3039 	EXP 	notsickHighlight: opacity = 0
16.3039 	EXP 	sickHighlight: text = u'_'
16.3039 	EXP 	notsickHighlight: text = u'_'
16.3231 	EXP 	sickHighlight: opacity = 1
16.3231 	EXP 	notsickHighlight: opacity = 0
16.3231 	EXP 	sickHighlight: text = u'_'
16.3231 	EXP 	notsickHighlight: text = u'_'
16.3376 	EXP 	sickHighlight: opacity = 1
16.3376 	EXP 	notsickHighlight: opacity = 0
16.3376 	EXP 	sickHighlight: text = u'_'
16.3376 	EXP 	notsickHighlight: text = u'_'
16.3572 	EXP 	sickHighlight: opacity = 1
16.3572 	EXP 	notsickHighlight: opacity = 0
16.3572 	EXP 	sickHighlight: text = u'_'
16.3572 	EXP 	notsickHighlight: text = u'_'
16.3717 	EXP 	sickHighlight: opacity = 1
16.3717 	EXP 	notsickHighlight: opacity = 0
16.3717 	EXP 	sickHighlight: text = u'_'
16.3717 	EXP 	notsickHighlight: text = u'_'
16.3902 	EXP 	sickHighlight: opacity = 1
16.3902 	EXP 	notsickHighlight: opacity = 0
16.3902 	EXP 	sickHighlight: text = u'_'
16.3902 	EXP 	notsickHighlight: text = u'_'
16.4049 	EXP 	sickHighlight: opacity = 1
16.4049 	EXP 	notsickHighlight: opacity = 0
16.4049 	EXP 	sickHighlight: text = u'_'
16.4049 	EXP 	notsickHighlight: text = u'_'
16.4233 	EXP 	sickHighlight: opacity = 1
16.4233 	EXP 	notsickHighlight: opacity = 0
16.4233 	EXP 	sickHighlight: text = u'_'
16.4233 	EXP 	notsickHighlight: text = u'_'
16.4409 	EXP 	sickHighlight: opacity = 1
16.4409 	EXP 	notsickHighlight: opacity = 0
16.4409 	EXP 	sickHighlight: text = u'_'
16.4409 	EXP 	notsickHighlight: text = u'_'
16.4569 	EXP 	sickHighlight: opacity = 1
16.4569 	EXP 	notsickHighlight: opacity = 0
16.4569 	EXP 	sickHighlight: text = u'_'
16.4569 	EXP 	notsickHighlight: text = u'_'
16.4740 	EXP 	sickHighlight: opacity = 1
16.4740 	EXP 	notsickHighlight: opacity = 0
16.4740 	EXP 	sickHighlight: text = u'_'
16.4740 	EXP 	notsickHighlight: text = u'_'
